id,key,value,type
153399311,name,South Milwaukee,regular
153399311,is_in,"Milwaukee,Wisconsin,Wis.,WI,USA",regular
153399311,place,town,regular
153399311,id,1574469,gnis
153399311,gnis:Class,Populated Place,regular
153399311,population,20716,regular
153399311,gnis:County,Milwaukee,regular
153399311,gnis:ST_num,55,regular
153399311,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153399311,gnis:County_num,079,regular
153399311,population,20716;2006,census
153408746,ele,297,regular
153408746,name,Richfield,regular
153408746,is_in,"Washington,Wisconsin,Wis.,WI,USA",regular
153408746,place,town,regular
153408746,id,1572285,gnis
153408746,gnis:Class,Populated Place,regular
153408746,population,11128,regular
153408746,gnis:County,Washington,regular
153408746,gnis:ST_num,55,regular
153408746,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153408746,gnis:County_num,131,regular
153408746,population,11128;2006,census
153409798,ele,234,regular
153409798,name,Burlington,regular
153409798,is_in,"Racine,Wisconsin,Wis.,WI,USA",regular
153409798,place,town,regular
153409798,id,1562427,gnis
153409798,wikipedia,"en:Burlington, Wisconsin",regular
153409798,gnis:Class,Populated Place,regular
153409798,population,10524,regular
153409798,gnis:County,Racine,regular
153409798,gnis:ST_num,55,regular
153409798,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153409798,gnis:County_num,101,regular
153409798,population,10524;2006,census
153410907,ele,211,regular
153410907,name,Brown Deer,regular
153410907,is_in,"Milwaukee,Wisconsin,Wis.,WI,USA",regular
153410907,place,town,regular
153410907,id,1562261,gnis
153410907,gnis:Class,Populated Place,regular
153410907,population,11586,regular
153410907,gnis:County,Milwaukee,regular
153410907,gnis:ST_num,55,regular
153410907,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153410907,gnis:County_num,079,regular
153410907,population,11586;2006,census
153413018,ele,249,regular
153413018,name,Hilburn,regular
153413018,is_in,"Walworth,Wisconsin,Wis.,WI,USA",regular
153413018,place,hamlet,regular
153413018,id,1577642,gnis
153413018,gnis:Class,Populated Place,regular
153413018,gnis:County,Walworth,regular
153413018,gnis:ST_num,55,regular
153413018,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153413018,gnis:County_num,127,regular
153418737,ele,314,regular
153418737,name,Thompson,regular
153418737,is_in,"Washington,Wisconsin,Wis.,WI,USA",regular
153418737,place,hamlet,regular
153418737,id,1575375,gnis
153418737,gnis:Class,Populated Place,regular
153418737,gnis:County,Washington,regular
153418737,gnis:ST_num,55,regular
153418737,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153418737,gnis:County_num,131,regular
153433175,ele,204,regular
153433175,name,Mequon,regular
153433175,is_in,"Ozaukee,Wisconsin,Wis.,WI,USA",regular
153433175,place,town,regular
153433175,id,1569354,gnis
153433175,gnis:Class,Populated Place,regular
153433175,population,23600,regular
153433175,gnis:County,Ozaukee,regular
153433175,gnis:ST_num,55,regular
153433175,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153433175,gnis:County_num,089,regular
153433175,population,23600;2006,census
153433844,ele,214,regular
153433844,name,Hamilton,regular
153433844,is_in,"Ozaukee,Wisconsin,Wis.,WI,USA",regular
153433844,place,hamlet,regular
153433844,id,1566010,gnis
153433844,gnis:Class,Populated Place,regular
153433844,gnis:County,Ozaukee,regular
153433844,gnis:ST_num,55,regular
153433844,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153433844,gnis:County_num,089,regular
153436111,ele,225,regular
153436111,name,Husher,regular
153436111,is_in,"Racine,Wisconsin,Wis.,WI,USA",regular
153436111,place,hamlet,regular
153436111,id,1566829,gnis
153436111,gnis:Class,Populated Place,regular
153436111,gnis:County,Racine,regular
153436111,gnis:ST_num,55,regular
153436111,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153436111,gnis:County_num,101,regular
153436450,ele,216,regular
153436450,name,Lakefield,regular
153436450,is_in,"Ozaukee,Wisconsin,Wis.,WI,USA",regular
153436450,place,hamlet,regular
153436450,id,1567768,gnis
153436450,gnis:Class,Populated Place,regular
153436450,gnis:County,Ozaukee,regular
153436450,gnis:ST_num,55,regular
153436450,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153436450,gnis:County_num,089,regular
153436768,ele,237,regular
153436768,name,Durhamswood,regular
153436768,is_in,"Waukesha,Wisconsin,Wis.,WI,USA",regular
153436768,place,hamlet,regular
153436768,id,1850248,gnis
153436768,gnis:Class,Populated Place,regular
153436768,gnis:County,Waukesha,regular
153436768,gnis:ST_num,55,regular
153436768,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153436768,gnis:County_num,133,regular
153441583,ele,302,regular
153441583,name,Camp Whitcomb,regular
153441583,is_in,"Waukesha,Wisconsin,Wis.,WI,USA",regular
153441583,place,hamlet,regular
153441583,id,1562674,gnis
153441583,gnis:Class,Populated Place,regular
153441583,gnis:County,Waukesha,regular
153441583,gnis:ST_num,55,regular
153441583,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153441583,gnis:County_num,133,regular
153441940,ele,244,regular
153441940,name,North Cape,regular
153441940,is_in,"Racine,Wisconsin,Wis.,WI,USA",regular
153441940,place,hamlet,regular
153441940,id,1570404,gnis
153441940,gnis:Class,Populated Place,regular
153441940,gnis:County,Racine,regular
153441940,gnis:ST_num,55,regular
153441940,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153441940,gnis:County_num,101,regular
153443458,ele,258,regular
153443458,name,Caldwell,regular
153443458,is_in,"Racine,Wisconsin,Wis.,WI,USA",regular
153443458,place,hamlet,regular
153443458,id,1562509,gnis
153443458,gnis:Class,Populated Place,regular
153443458,gnis:County,Racine,regular
153443458,gnis:ST_num,55,regular
153443458,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153443458,gnis:County_num,101,regular
153444738,ele,334,regular
153444738,name,Saint Lawrence,regular
153444738,is_in,"Washington,Wisconsin,Wis.,WI,USA",regular
153444738,place,hamlet,regular
153444738,id,1573207,gnis
153444738,gnis:Class,Populated Place,regular
153444738,gnis:County,Washington,regular
153444738,gnis:ST_num,55,regular
153444738,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153444738,gnis:County_num,131,regular
153446343,ele,273,regular
153446343,name,Mapleton,regular
153446343,is_in,"Waukesha,Wisconsin,Wis.,WI,USA",regular
153446343,place,hamlet,regular
153446343,id,1569008,gnis
153446343,gnis:Class,Populated Place,regular
153446343,gnis:County,Waukesha,regular
153446343,gnis:ST_num,55,regular
153446343,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153446343,gnis:County_num,133,regular
153449630,ele,224,regular
153449630,name,Granville,regular
153449630,is_in,"Milwaukee,Wisconsin,Wis.,WI,USA",regular
153449630,place,hamlet,regular
153449630,id,1565754,gnis
153449630,gnis:Class,Populated Place,regular
153449630,gnis:County,Milwaukee,regular
153449630,gnis:ST_num,55,regular
153449630,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153449630,gnis:County_num,079,regular
153449675,ele,307,regular
153449675,name,Rubicon,regular
153449675,is_in,"Dodge,Wisconsin,Wis.,WI,USA",regular
153449675,place,village,regular
153449675,id,1572703,gnis
153449675,wikipedia,"en:Rubicon, Wisconsin",regular
153449675,gnis:Class,Populated Place,regular
153449675,population,2284,regular
153449675,gnis:County,Dodge,regular
153449675,gnis:ST_num,55,regular
153449675,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153449675,gnis:County_num,027,regular
153449675,population,2284;2006,census
153449810,ele,242,regular
153449810,name,Tichigan,regular
153449810,is_in,"Racine,Wisconsin,Wis.,WI,USA",regular
153449810,place,hamlet,regular
153449810,id,1575437,gnis
153449810,gnis:Class,Populated Place,regular
153449810,gnis:County,Racine,regular
153449810,gnis:ST_num,55,regular
153449810,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153449810,gnis:County_num,101,regular
153451240,ele,220,regular
153451240,name,Cudahy,regular
153451240,is_in,"Milwaukee,Wisconsin,Wis.,WI,USA",regular
153451240,place,town,regular
153451240,id,1563607,gnis
153451240,gnis:Class,Populated Place,regular
153451240,population,18051,regular
153451240,gnis:County,Milwaukee,regular
153451240,gnis:ST_num,55,regular
153451240,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153451240,gnis:County_num,079,regular
153451240,population,18051;2006,census
153455900,ele,242,regular
153455900,name,Fussville,regular
153455900,is_in,"Waukesha,Wisconsin,Wis.,WI,USA",regular
153455900,place,hamlet,regular
153455900,id,1577606,gnis
153455900,gnis:Class,Populated Place,regular
153455900,gnis:County,Waukesha,regular
153455900,gnis:ST_num,55,regular
153455900,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153455900,gnis:County_num,133,regular
153459737,ele,261,regular
153459737,name,Menomonee Falls,regular
153459737,is_in,"Waukesha,Wisconsin,Wis.,WI,USA",regular
153459737,place,village,regular
153459737,id,1569346,gnis
153459737,wikipedia,"en:Menomonee Falls, Wisconsin",regular
153459737,gnis:Class,Populated Place,regular
153459737,population,34370,regular
153459737,gnis:County,Waukesha,regular
153459737,gnis:ST_num,55,regular
153459737,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153459737,gnis:County_num,133,regular
153459737,population,34370;2006,census
153463164,ele,263,regular
153463164,name,Decker Corner,regular
153463164,is_in,"Ozaukee,Wisconsin,Wis.,WI,USA",regular
153463164,place,hamlet,regular
153463164,id,1563796,gnis
153463164,gnis:Class,Populated Place,regular
153463164,gnis:County,Ozaukee,regular
153463164,gnis:ST_num,55,regular
153463164,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153463164,gnis:County_num,089,regular
153471506,ele,238,regular
153471506,name,Browns Lake,regular
153471506,is_in,"Racine,Wisconsin,Wis.,WI,USA",regular
153471506,place,hamlet,regular
153471506,id,1867654,gnis
153471506,wikipedia,"en:Browns Lake, Wisconsin",regular
153471506,gnis:Class,Populated Place,regular
153471506,gnis:County,Racine,regular
153471506,gnis:ST_num,55,regular
153471506,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153471506,gnis:County_num,101,regular
153473759,ele,275,regular
153473759,name,Okauchee,regular
153473759,is_in,"Waukesha,Wisconsin,Wis.,WI,USA",regular
153473759,place,hamlet,regular
153473759,id,1570761,gnis
153473759,gnis:Class,Populated Place,regular
153473759,gnis:County,Waukesha,regular
153473759,gnis:ST_num,55,regular
153473759,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153473759,gnis:County_num,133,regular
153474247,ele,289,regular
153474247,name,North Prairie,regular
153474247,is_in,"Waukesha,Wisconsin,Wis.,WI,USA",regular
153474247,place,village,regular
153474247,id,1570484,gnis
153474247,gnis:Class,Populated Place,regular
153474247,population,1997,regular
153474247,gnis:County,Waukesha,regular
153474247,gnis:ST_num,55,regular
153474247,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153474247,gnis:County_num,133,regular
153474247,population,1997;2006,census
153478619,ele,239,regular
153478619,name,Thompsonville,regular
153478619,is_in,"Racine,Wisconsin,Wis.,WI,USA",regular
153478619,place,hamlet,regular
153478619,id,1575395,gnis
153478619,gnis:Class,Populated Place,regular
153478619,gnis:County,Racine,regular
153478619,gnis:ST_num,55,regular
153478619,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153478619,gnis:County_num,101,regular
153479474,ele,206,regular
153479474,name,Thiensville,regular
153479474,is_in,"Ozaukee,Wisconsin,Wis.,WI,USA",regular
153479474,place,village,regular
153479474,id,1575351,gnis
153479474,gnis:Class,Populated Place,regular
153479474,population,3257,regular
153479474,gnis:County,Ozaukee,regular
153479474,gnis:ST_num,55,regular
153479474,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153479474,gnis:County_num,089,regular
153479474,population,3257;2006,census
153484912,ele,306,regular
153484912,name,Prospect,regular
153484912,is_in,"Waukesha,Wisconsin,Wis.,WI,USA",regular
153484912,place,hamlet,regular
153484912,id,1571951,gnis
153484912,gnis:Class,Populated Place,regular
153484912,gnis:County,Waukesha,regular
153484912,gnis:ST_num,55,regular
153484912,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153484912,gnis:County_num,133,regular
153495260,ele,247,regular
153495260,name,Lorimar Estates,regular
153495260,is_in,"Racine,Wisconsin,Wis.,WI,USA",regular
153495260,place,hamlet,regular
153495260,id,1850964,gnis
153495260,gnis:Class,Populated Place,regular
153495260,gnis:County,Racine,regular
153495260,gnis:ST_num,55,regular
153495260,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153495260,gnis:County_num,101,regular
153497629,ele,222,regular
153497629,name,Franksville,regular
153497629,is_in,"Racine,Wisconsin,Wis.,WI,USA",regular
153497629,place,hamlet,regular
153497629,id,1565278,gnis
153497629,gnis:Class,Populated Place,regular
153497629,gnis:County,Racine,regular
153497629,gnis:ST_num,55,regular
153497629,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153497629,gnis:County_num,101,regular
153499904,ele,232,regular
153499904,name,West Granville,regular
153499904,is_in,"Milwaukee,Wisconsin,Wis.,WI,USA",regular
153499904,place,hamlet,regular
153499904,id,1576510,gnis
153499904,gnis:Class,Populated Place,regular
153499904,gnis:County,Milwaukee,regular
153499904,gnis:ST_num,55,regular
153499904,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153499904,gnis:County_num,079,regular
153500479,ele,261,regular
153500479,name,Duplainville,regular
153500479,is_in,"Waukesha,Wisconsin,Wis.,WI,USA",regular
153500479,place,hamlet,regular
153500479,id,1564192,gnis
153500479,gnis:Class,Populated Place,regular
153500479,gnis:County,Waukesha,regular
153500479,gnis:ST_num,55,regular
153500479,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153500479,gnis:County_num,133,regular
153500695,ele,214,regular
153500695,name,Sturtevant,regular
153500695,is_in,"Racine,Wisconsin,Wis.,WI,USA",regular
